,well,celltype,channel.1,channel.2,channel.3,experiment,marker.1,marker.2,marker.3,media,rep,time.treatment,treatment.1,treatment,treatment.2,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
64,D22,MALME3M,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,1,18hrs,TGFB3,TGFB3+ctrl,ctrl,0.496138996,257,120.66,44.6751858,4.80252077,0.377713932,740,134.9166,6.613895896,0.191823534,734.15,118.90452,6.600240813,0.169764907,148.13,54.618984,5.004166031,0.364987905,1077,191.2554,6.986430427,0.189230722,270520,26508.888,12.51115036,0.107805173,372,63.7518,5.910908759,0.174979799,56.729,15.226302,4.094303755,0.353080326,18,2.9652,2.95578475,0.261210151,53.142,12.0639162,4.049113817,0.320535169,85.422,16.1054838,4.53245129,0.324918351,443,85.9908,6.162121387,0.356767495,53345,14074.3218,10.94486911,0.327090626,986,62.2692,6.895754345,0.067543323,39.5,10.26115263,3.658111145,0.303891052,13.39731286,4.274898728,2.551126997,0.361326736,54.876,17.8312302,3.955678929,0.392084504,353,97.8516,5.819613799,0.338167461,347.57,90.260688,5.803265475,0.330961809,67.297,21.7512246,4.158818673,0.385360809,486,131.9514,6.154124448,0.321722729,137020,43143.66,11.71417786,0.429319807,372,63.7518,5.910908759,0.174979799,53.94,15.9127458,3.978952294,0.311294512,92,34.0998,4.472138726,0.474541423,95.208,25.1182092,4.581353843,0.304178181,64.484,16.508751,4.16449917,0.290192643,299,69.6822,5.710298721,0.26937469,96392,27958.8708,11.4771814,0.324721721,986,62.2692,6.895826121,0.067585132,3.646341463,1.312800636,1.347475074,0.46150906,3.548231966,1.094708759,1.221911633,0.316022043,73.751,33.5260338,4.367255872,0.447218046,823,217.9422,6.65356864,0.34903496,818.63,218.298024,6.660693445,0.343230822,99.522,46.4024148,4.618851993,0.440712439,1139,345.4458,7.017452789,0.343270412,302730,86880.36,12.57160347,0.392573207,372,63.7518,5.910908759,0.174979799,225.97,89.652822,5.376990669,0.447985557,508.5,190.5141,6.155116688,0.463500539,485.62,152.025804,6.154855196,0.388434649,281.14,102.477312,5.586490341,0.426884812,1333,441.8148,7.14081826,0.375482978,476920,153686.316,13.05067725,0.395906174,986,62.2692,6.895821186,0.067601673,1.559701493,0.307639848,0.498451952,0.343018925,1.634593661,0.351919464,0.505838249,0.258242906
65,D23,MALME3M,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,2,18hrs,TGFB3,TGFB3+ctrl,ctrl,0.52979066,329,119.46,50.008098,4.807413284,0.418082121,760.5,153.4491,6.640274027,0.206092739,753.45,133.967736,6.623226865,0.179776223,147.56,58.19205,5.01164402,0.400009498,1094,220.9074,7.003156778,0.200078961,264820,32454.114,12.48671957,0.112524766,360,65.2344,5.86349138,0.204029153,52.602,15.3256362,4.043313491,0.378040798,17,2.9652,2.921949151,0.256075074,50.464,12.0505728,4.001922159,0.346475687,84.617,16.8364056,4.503638349,0.332136384,445,88.956,6.164978792,0.341154538,49530,12385.6404,10.88124684,0.346297939,980,62.2692,6.879324702,0.078482157,42.46875,10.54645559,3.718324876,0.293874468,14.47231888,4.573991218,2.621304706,0.381853751,63.746,20.2626942,4.113751066,0.369262494,379,94.8864,5.904618789,0.333767049,370.21,86.835882,5.882455168,0.329673952,77.25,24.6289512,4.314905026,0.362260885,530,130.4688,6.247545677,0.318698343,132310,45693.732,11.74595016,0.449284131,360,65.2344,5.86349138,0.204029153,51.809,14.3011596,3.935646589,0.332333951,86,34.0998,4.396571711,0.456971012,90.237,24.7638678,4.5231971,0.311251247,61.971,15.0231858,4.137355346,0.306582861,306,75.6126,5.728357825,0.288650243,87566,27241.2924,11.40257735,0.330831544,980,62.2692,6.879379526,0.078498453,4.315217391,1.579291304,1.508047078,0.439537424,3.961319908,1.067203094,1.359258069,0.299438056,69.195,28.6542102,4.274221341,0.448273491,764,198.6684,6.603129693,0.365943015,762.04,193.464474,6.616707179,0.334331381,89.715,37.9204602,4.521625758,0.440501059,1066,320.2416,6.961673058,0.330816852,276200,78518.496,12.48020147,0.39167607,360,65.2344,5.86349138,0.204029153,221,81.91365,5.352775482,0.42166602,482,183.1011,6.123770519,0.456057889,462.76,150.824898,6.120002156,0.365059597,269.48,92.188068,5.56071858,0.386522916,1262,424.0236,7.112843237,0.339957552,451710,152604.018,12.99938272,0.36889842,980,62.2692,6.879379526,0.078498453,1.52972973,0.303883387,0.479359174,0.302558119,1.62215598,0.346744258,0.496705023,0.230572442
66,D24,MALME3M,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+ctrl,ctrl,0.503424658,294,136.16,53.8584102,4.930780214,0.398009214,837,164.19795,6.730688614,0.193653384,822.115,144.412653,6.717034897,0.173712797,166.96,65.649528,5.124220564,0.381474905,1205.5,243.8877,7.097882412,0.191937702,286595,31557.141,12.5553348,0.110677,352.5,64.4931,5.838297622,0.207800065,63.4825,19.4027862,4.212657928,0.407555476,21,4.4478,3.094017005,0.30665074,60.954,16.7504148,4.181820975,0.380760115,96.182,19.4302143,4.648572519,0.351226464,449,11.8608,6.2776159,0.339835164,60108,18343.4685,11.05319145,0.382302814,970,71.1648,6.871368622,0.077899746,39.97727273,11.45991276,3.636671609,0.360582904,13.29032675,5.072981427,2.535213922,0.428125655,48.4635,19.325691,3.858905125,0.44281075,324.25,87.10275,5.752878328,0.341595246,319.795,86.961903,5.73743802,0.342674694,60.087,23.0855646,4.064946727,0.432813222,443,136.3992,6.084669302,0.350027644,114040,42847.14,11.57573621,0.457246797,352.5,64.4931,5.838297622,0.207800065,51.0485,13.8089364,3.934821006,0.298797864,87.5,31.8759,4.39187587,0.489868693,91.815,24.566682,4.534979773,0.312705848,62.1105,14.655501,4.119187788,0.287390885,289,60.7866,5.66657849,0.293448212,90087.5,24377.6505,11.40639078,0.332041431,970,71.1648,6.87141136,0.077893607,3.69951392,1.394611451,1.361002458,0.477193296,3.358828414,1.078447426,1.202458248,0.328355543,74.3375,33.7113588,4.317957578,0.445075821,793.5,220.53675,6.641038842,0.372328767,802.83,215.955516,6.652233171,0.335672225,97.572,40.8204258,4.568493121,0.428183918,1100.5,308.3808,6.997407641,0.305278522,273600,80171.595,12.49053515,0.39005396,352.5,64.4931,5.838297622,0.207800065,235.27,91.216965,5.407012576,0.451014386,514,159.3795,6.166361178,0.428270774,494.21,150.676638,6.169352301,0.349216556,285.515,102.025119,5.601841194,0.420050356,1311.5,432.9192,7.131330954,0.356363829,484730,147518.7,13.04076519,0.355252806,970,71.1648,6.87141136,0.077893607,1.512724316,0.35825993,0.474677664,0.35573917,1.607815232,0.375044344,0.48288087,0.26717711
79,E13,IEC6,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,1,18hrs,ctrl,ctrl+Wnt3A,Wnt3A,0.491941135,702,79.4735,19.6978236,4.40437912,0.289459578,447.75,59.304,6.121601131,0.151317741,453.575,55.441827,6.130956761,0.139399778,97.3605,24.7431114,4.602505781,0.283218041,709,102.2994,6.583667885,0.162447045,138135,10608.003,11.83987376,0.069342928,305,35.5824,5.708914357,0.134024603,23.5275,3.691674,3.236809102,0.331158341,13,1.4826,2.569011313,0.116064607,26.7985,2.8132335,3.347122924,0.251486234,42.6025,4.3595853,3.827540534,0.295233717,256,1.4826,5.642232623,0.307052828,24592,3279.5112,10.16333836,0.251601976,916,41.5128,6.816215474,0.0489055,34.83333333,4.750565385,3.552589818,0.16341965,16.86370475,3.135928014,2.783833837,0.274620189,16.7,3.8451231,2.829932803,0.244929395,119.75,22.60965,4.77885475,0.199263963,120.685,22.01661,4.785671471,0.195257833,20.7755,4.6472097,3.046710754,0.239021069,184,34.0998,5.208563384,0.19426007,36274.5,5785.1052,10.49458564,0.188516935,305,35.5824,5.708914357,0.134024603,20.8295,6.501201,3.045460684,0.326000779,75,12.97275,4.320680703,0.188488086,75.36,12.4664421,4.328989361,0.175374126,25.7635,7.4211543,3.250552109,0.315876218,157,28.9107,5.066150215,0.213075727,68996,11399.7114,11.14537483,0.179781574,916,41.5128,6.816385364,0.048905581,1.546164773,0.233661735,0.458174047,0.182917145,1.562240393,0.226585448,0.45668211,0.159203454,55.6595,16.1803551,4.075416393,0.351486323,537,87.4734,6.295334722,0.186105641,538.13,89.274759,6.295934893,0.186535026,70.147,20.7830868,4.31397372,0.353529851,739,157.1556,6.633655592,0.241884108,164000,30193.149,12.00485164,0.193797109,305,35.5824,5.708914357,0.134024603,82.563,30.7439349,4.451351769,0.416067233,336.75,69.31155,5.841492292,0.224606584,361.17,76.783854,5.906801482,0.221129824,109.675,39.7025454,4.727742228,0.408741752,812,241.6638,6.715879718,0.30979829,330070,66338.937,12.72318594,0.213721762,916,41.5128,6.816383741,0.048906888,1.601924766,0.18453273,0.45384243,0.146859832,1.502419248,0.18089537,0.389133411,0.133904097
80,E14,IEC6,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,2,18hrs,ctrl,ctrl+Wnt3A,Wnt3A,0.483253589,707,74.448,21.2041452,4.34801755,0.30002627,422,57.0801,6.063613269,0.154137996,424.63,54.618984,6.067572588,0.143595724,90.913,25.9143654,4.543660724,0.295538657,656,105.2646,6.504540603,0.171401485,131730,11030.544,11.79536473,0.077767576,311,37.065,5.72778704,0.133592598,25.541,6.338115,3.204729438,0.367083437,12,1.4826,2.485303059,0.115991501,26.884,4.2936096,3.291828998,0.25472768,45.164,7.1120322,3.769499232,0.326257705,255,2.9652,5.533952287,0.307977022,24281,4421.1132,10.11266942,0.250126361,920,41.5128,6.820840765,0.051467373,35.54545455,5.391272727,3.578310211,0.166565685,16.5504908,3.697355207,2.77574359,0.265555583,15.89,4.6538814,2.805103515,0.314368404,119,28.1694,4.800311672,0.243443564,120.82,27.79875,4.80614074,0.23917867,19.685,5.5612326,3.01865316,0.309332899,178,40.0302,5.208239993,0.239558434,37040,7896.3276,10.53392879,0.219313838,311,37.065,5.72778704,0.133592598,22.55,7.0631064,3.139034837,0.353132705,82,14.826,4.409721807,0.208399721,82.473,14.1306606,4.418723995,0.192921292,27.454,8.3010774,3.34246079,0.342939375,165,34.0998,5.131756372,0.233250671,75845,13674.0198,11.24002602,0.195980542,920,41.5128,6.821301873,0.0513402,1.410526316,0.237996316,0.390589866,0.243197015,1.426531995,0.248156969,0.387416745,0.201476826,59.903,19.0425144,4.146429188,0.359036547,572,97.8516,6.359117695,0.197757891,566.94,98.192598,6.359012269,0.19976052,75.727,24.9210234,4.380922535,0.356378355,781,174.9468,6.689398448,0.243214427,177690,32706.156,12.08680194,0.186737822,311,37.065,5.72778704,0.133592598,88.943,35.1168636,4.530329141,0.419445431,352,77.8365,5.875204329,0.228211355,377.62,81.365088,5.941566182,0.220467055,115.32,43.6507092,4.792304355,0.408180098,825,223.8726,6.74337514,0.298362976,346060,70379.022,12.76287483,0.210483609,920,41.5128,6.82130689,0.051332252,1.640677966,0.199929292,0.483913367,0.15852258,1.546800562,0.198660313,0.417446087,0.143372166
81,E15,IEC6,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,3,18hrs,ctrl,ctrl+Wnt3A,Wnt3A,0.479969183,623,79.227,21.2412102,4.381039179,0.290564337,425,56.3388,6.0630461,0.142857601,426.59,52.424736,6.062200915,0.133904055,97.548,26.5415052,4.581278071,0.282481466,662,100.8168,6.503536849,0.163068049,135450,9192.12,11.82538496,0.067170164,321,37.065,5.763179777,0.129587905,21.916,7.70952,3.106847242,0.348206053,13,1.4826,2.546922808,0.106238236,25.636,5.8829568,3.264708625,0.241359554,39.984,12.4879398,3.676648785,0.309446132,251,87.4734,5.462763926,0.299462076,23339,4901.4756,10.09683647,0.237399112,931,37.065,6.832127242,0.049918275,33.18181818,4.795986364,3.516123292,0.153804596,16.82818336,3.690560327,2.79749229,0.250785257,14.716,4.6909464,2.700806223,0.297784247,116,26.6868,4.746993253,0.220220096,116.98,25.634154,4.753404504,0.217851218,18.351,5.6664972,2.916834996,0.29067355,170,38.5476,5.143133427,0.221379638,36835,7670.9724,10.5165838,0.209705497,321,37.065,5.763179777,0.129587905,20.181,6.7265562,3.042729078,0.33382618,78,14.826,4.355640855,0.205562234,77.736,14.1454866,4.360357747,0.182075224,24.897,7.9630446,3.245685423,0.328299302,154,32.6172,5.048577168,0.225691305,72526,12523.5222,11.19263379,0.187486462,931,37.065,6.83227651,0.049869409,1.426294821,0.215564027,0.391352398,0.204466585,1.443441962,0.213649613,0.393046758,0.168197823,57.538,16.5888114,4.099247834,0.332010298,565,99.3342,6.337987718,0.179295299,559.92,99.971718,6.334115103,0.181292483,73.035,22.0788792,4.330412273,0.326557533,752,166.0512,6.642162255,0.223655915,181250,33862.584,12.09729948,0.192064787,321,37.065,5.763179777,0.129587905,77.076,30.4807734,4.393192749,0.414814929,327.5,65.9757,5.808214177,0.224507713,349.98,69.667374,5.87420221,0.212443516,103.76,40.4112282,4.669170608,0.401945933,762,214.977,6.651383452,0.295790576,324020,58607.178,12.70648558,0.206127348,931,37.065,6.832282461,0.049852354,1.723918575,0.187347134,0.529773541,0.145714162,1.608242917,0.181371942,0.459912893,0.123617136
82,E16,SKMEL2,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,1,18hrs,ctrl,ctrl+Wnt3A,Wnt3A,0.195608782,98,72.44,20.4784125,4.308109548,0.336270835,447,67.4583,6.100242748,0.164792841,440.84,62.291439,6.090334699,0.154206083,89.582,25.359873,4.51020926,0.319464175,652,106.0059,6.489000596,0.176060284,165450,22024.023,12.02474329,0.110635564,378.5,52.6323,5.934405529,0.180792607,36.7875,9.5531331,3.698092467,0.36760453,16,2.9652,2.7928479,0.216347108,38.101,8.2855101,3.732811093,0.329297472,54.9865,9.9712263,4.126987801,0.332741275,257,2.9652,5.787140245,0.406385931,39202,9512.3616,10.64674028,0.333042305,1007,56.3388,6.913929122,0.072070798,27.88333333,5.863537647,3.307394848,0.275406249,11.1764339,3.575309244,2.357523607,0.373900326,24.3795,9.9897588,3.17677111,0.373856012,197,68.9409,5.265641329,0.317833115,193.9,68.295969,5.262707964,0.312268984,29.8495,11.8355958,3.391410962,0.369840592,259,93.4038,5.586681517,0.303068736,73233.5,29593.4373,11.19711228,0.324078616,378.5,52.6323,5.934405529,0.180792607,51.676,17.3775546,3.915855173,0.352704629,107.25,43.7367,4.649917675,0.422957086,112.685,33.3711021,4.681339306,0.282938622,61.5225,20.6066574,4.081992612,0.331645104,256,82.2843,5.517989479,0.28459052,114520,32946.3372,11.59533859,0.28795673,1007,56.3388,6.913998544,0.0720888,1.675616438,0.445156104,0.615723654,0.482348863,1.751254789,0.326078933,0.581368658,0.292756126,100.6805,42.4942812,4.615975458,0.3982264,622.75,230.17365,6.44447983,0.363706209,609.94,218.134938,6.42847277,0.358659107,121.875,51.5084892,4.816720272,0.398634261,863,320.2416,6.772229631,0.347867954,230290,95620.287,12.36288055,0.386995094,378.5,52.6323,5.934405529,0.180792607,105.325,37.7351352,4.654567146,0.394495725,199.25,78.5778,5.269357958,0.486935624,207.375,64.552404,5.343478268,0.356572605,129.08,52.1326638,4.862088609,0.392424631,635.5,226.0965,6.457234637,0.375015452,206045,63470.106,12.25747013,0.360576482,1007,56.3388,6.913989057,0.072079951,2.901693825,0.960646529,1.175121872,0.536724295,2.926570634,0.844552348,1.084994502,0.335610052
83,E17,SKMEL2,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,2,18hrs,ctrl,ctrl+Wnt3A,Wnt3A,0.179012346,116,72.778,19.9031637,4.328489517,0.296820657,440,61.5279,6.112238351,0.141523661,440.37,54.159378,6.10031863,0.128059968,89.3865,23.4628863,4.526916804,0.284565414,642.5,90.4386,6.4986545,0.163223121,162630,19110.714,11.990667,0.108334687,365,45.9606,5.890347122,0.143341313,40.4915,12.2781519,3.830872703,0.41837478,16,2.9652,2.862542297,0.291944014,41.5135,12.1914198,3.855085209,0.387048948,57.7575,10.6813917,4.219225288,0.378335993,257,4.4478,5.827823431,0.412920978,41756.5,12658.4388,10.75687448,0.393074307,994,54.1149,6.901788517,0.057303573,26.73214286,6.4184225,3.249696053,0.314718094,10.37674089,3.924365947,2.245233421,0.41110763,23.7635,8.5872192,3.199349917,0.373449188,211.5,67.4583,5.324391039,0.314758305,210.635,67.16178,5.319492225,0.309136487,29.393,10.437504,3.416397705,0.369991131,285.5,80.8017,5.631652176,0.291176389,74672,25109.3136,11.20983927,0.327024809,365,45.9606,5.890347122,0.143341313,62.484,21.668199,4.081176961,0.352771047,122.5,44.478,4.756233175,0.45160544,122.62,42.4342359,4.800999293,0.32100857,73.8685,25.5652131,4.252955994,0.340986241,286.5,88.956,5.655297979,0.311650721,121150,40747.0371,11.70288826,0.330892073,994,54.1149,6.901887079,0.057397428,1.55538038,0.477384688,0.568157863,0.446937653,1.69459527,0.472154169,0.518492931,0.27435692,116.015,50.022924,4.766497606,0.3956677,737,275.0223,6.604406837,0.370439585,719.23,266.104461,6.591518648,0.367290624,142.515,64.856337,4.968668233,0.394283479,1021,414.3867,6.932284783,0.355168226,257315,99949.479,12.48186753,0.39934085,365,45.9606,5.890347122,0.143341313,124.745,41.9909385,4.834309327,0.374360122,240.25,100.0755,5.422740367,0.458943497,238.83,92.773695,5.495061884,0.360366243,153.82,52.350606,5.048332176,0.367229896,757,260.1963,6.630270938,0.364899687,237400,94308.186,12.3969517,0.371486155,994,54.1149,6.901887079,0.057397428,2.983369596,1.134192335,1.18166647,0.47435012,2.907219687,1.060421855,1.096456763,0.334655545
84,E18,SKMEL2,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,3,18hrs,ctrl,ctrl+Wnt3A,Wnt3A,0.198988196,118,79.8385,17.3946045,4.397098799,0.260357647,470.75,63.7518,6.162880911,0.141293657,469.96,48.340173,6.153748691,0.125155494,98.328,21.1967322,4.598768475,0.249076432,717.5,94.1451,6.572923075,0.142688192,168090,14344.155,12.03098993,0.0868729,359.5,43.7367,5.877238754,0.137128721,37.215,11.1750975,3.753176333,0.459857961,16,2.9652,2.816571083,0.247058111,38.7695,11.3989701,3.784460074,0.400285628,57.0935,13.2336876,4.184716883,0.401665533,257,10.3782,5.868673222,0.409409379,38571.5,11293.7055,10.68217816,0.402429782,990,47.4432,6.897716286,0.055021761,28.08854167,6.894751875,3.346309828,0.268587771,11.8401216,4.536593983,2.369288617,0.417537372,24.2485,8.562015,3.182414873,0.393007494,203,61.89855,5.284672625,0.337378827,203.355,61.15725,5.281528551,0.331296369,30.217,10.3285329,3.401707755,0.391682402,281,73.3887,5.619534586,0.31580944,71091,25072.9899,11.15876722,0.375922606,359.5,43.7367,5.877238754,0.137128721,59.9935,19.0432557,4.06060292,0.366911685,121.5,39.2889,4.715195068,0.441720216,118.46,29.748369,4.752077274,0.332590455,69.7105,21.2026626,4.217987298,0.345146345,279.5,66.717,5.619906746,0.278552446,117030,30591.2271,11.64984691,0.341827756,990,47.4432,6.897766904,0.055032483,1.673703832,0.676215625,0.569477557,0.423651457,1.711344251,0.539849233,0.529451277,0.279638081,113.38,44.144415,4.700158929,0.428206391,705.25,220.9074,6.512927482,0.385357065,685.235,208.631472,6.497453776,0.380550272,138.41,56.7005544,4.901747078,0.430181128,972.5,318.759,6.85747407,0.376116218,243255,89030.13,12.37469507,0.407392949,359.5,43.7367,5.877238754,0.137128721,120.855,31.8410589,4.800136585,0.335488744,227.25,68.1996,5.332297652,0.479609152,229.975,73.099593,5.41633079,0.356589253,147.8,34.700253,4.998729063,0.340753082,739,232.7682,6.568571716,0.361402786,228355,79378.404,12.31410179,0.360616558,990,47.4432,6.897766904,0.055032483,2.932466909,1.059433807,1.18062983,0.500282732,2.917449827,0.992433493,1.081122986,0.360680922
85,E19,HCEC,DAPI,FITC,TRITC,TI16.TW,Hoechst,Smad23,CTNNB1,RPMI+5%FBS,1,18hrs,ctrl,ctrl+Wnt3A,Wnt3A,0.40754717,324,54.7725,14.7800394,4.009604924,0.300109063,336.25,50.77905,5.831797971,0.158742693,336.89,47.532156,5.830031755,0.145772316,68.269,18.777129,4.231298075,0.294731208,539.5,97.8516,6.294265674,0.179032439,158860,13617.681,11.97603553,0.082689713,472.5,63.0105,6.145999727,0.136139968,22.7485,7.902258,3.351031122,0.556681436,13,1.4826,2.591272978,0.180338521,25.9225,6.3136521,3.449014577,0.4318033,37.3495,8.6161299,3.852235657,0.488280947,192,2.9652,5.580931703,0.462861097,29660.5,8215.0866,10.44669215,0.424946116,1096,65.2344,6.99767798,0.062553722,25.40064103,4.408488636,3.240524993,0.200315278,12.00857168,4.813797246,2.381017178,0.429658891,15.4335,4.7695242,2.761165835,0.319020168,126.5,37.8063,4.852569907,0.311187941,127.305,36.901914,4.860258056,0.309610891,19.2895,5.871096,2.983441594,0.313593017,195.5,54.1149,5.27286243,0.282033411,60343,18511.7436,11.00625913,0.302874812,472.5,63.0105,6.145999727,0.136139968,26.277,8.1572652,3.295872741,0.359805367,124.5,43.7367,4.811821469,0.344597823,125.44,43.5061557,4.816048141,0.343192635,32.452,9.7888665,3.508316087,0.346708021,224.5,57.8214,5.419645803,0.296691982,133655,45174.822,11.81395274,0.32900352,1098,65.2344,6.997905045,0.062612171,1.027118956,0.138107479,0.040748438,0.157651084,1.026991401,0.136868668,0.044209916,0.15656625,44.8195,13.387878,3.804737529,0.309059375,323.25,72.27675,5.781820025,0.221013687,329.395,70.542108,5.793408927,0.219395118,57.04,16.6925934,4.039207936,0.304734955,521.5,120.0906,6.247400455,0.24549873,155290,36976.044,11.93941178,0.2420732,472.5,63.0105,6.145999727,0.136139968,61.346,18.6777948,4.106315075,0.327325478,234.25,71.53545,5.467977783,0.292439806,245.66,68.029101,5.510915687,0.284164209,77.059,21.5584866,4.344418031,0.314102194,556,149.7426,6.328991045,0.290063313,269700,74871.3,12.50881978,0.273287069,1098,65.2344,6.997902164,0.062613145,1.335329581,0.21253716,0.313842241,0.176744269,1.299043579,0.188994024,0.282493239,0.17486196
